,year,state_name,district_name,registration_circles,murder,clpbl_hmcrd_not_amt_murder,hit_and_run,acdnt_other_than_hit_and_run_,deaths_negl_rel_rail_acdnt,deaths_due_med_negnc,deaths_neg_civic_bodies,deaths_other_negnc,abetment_of_suicide,atmpt_cmmt_murder,atmpt_cmmt_clpb_hmcrd,atmpt_cmmt_suicide,vlntrly_caus_simple_hurt,vlntrly_caus_dangers_weapons,vlntrly_caus_pub_srvnt_duty,hrt_endgrng_lf_safety,other_simple_hurt,vlntrly_caus_grvus_hurt,grvus_hrt_dangerous_wepn,acid_attack,atmpt_acid_attack,grvus_hrt_pub_srvnt_duty,grvus_hrt_lf_safety,other_grievous_hurt,wrngful_rest_cnfm,assault_on_women,sex_hrrsmt_work_office_prms,sex_hrrsmt_pub_trnsprt_sys,sex_hrrsmt_shelter_homes,sex_hrrsmt_other_places,intnt_disrbe,voyeurism,stalking,missing_child_kidnpd,other_kidnp_abduc,kidnp_abdctn_begging,kidnp_abdctn_murder,kidnapping_for_ransom,kidnp_abdctn_marrg,proc_minor_girls,import_girls_frgn_cntry,other_kidnp_abduc_sec_365_369,human_trafficking,exp_traf_person,sell_minors_prost,buy_minors_prost,rape,atmpt_rape,unnatural_offences,ofnc_agnst_state_sedition,ofnc_agnst_state_other,ofnc_agnst_pub_trnqul,rioting_communal_religious,rioting_sectarian,rioting_industrial,rioting_political,rioting_caste_conflict,rioting_agrarian,rioting_students,rioting_vigilants,rioting_money_dispute,rioting_enmity_rivalry,riot_andolan_morcha,riot_polc_prsnl_gvt_srvnt,other_rioting,prmt_enmty_grps,impt_asrtns_prjudc_intgrtn,affray,auto_motor_vehicle_theft,other_thefts,day_time_burglary,night_burglary,extortion_and_blackmailing,robbery,atmpt_dacoity_robbery,dacoity,dacoity_with_murder,mkng_prprtn_assmbly_cmmttng_dcty,criminal_misappropriation,criminal_breach_of_trust,dsh_hon_rec_deal_stl_prop,counterfeit_coin,cntrfte_govt_stamp,cntrft_seal_mark,cntrft_curr_bank_notes,bank_frauds,atm_fraud,credit_debit_card_fraud,other_frauds,cheating,forgery,ofnc_elections,disbnc_ordr_prmlgtd_pblc_srvnt,harboring_offender,sale_food_drugs,rash_driving_pub_way,csng_hrt_rsh_nglgnt_drvng_pblc_wy,grvus_hrt_rsh_nglgnt_drvng,obstruction_pub_way,sale_obscene_books_objects,obscene_acts_songs_public_places,ofnc_religion,cheating_impersonation,ofnc_mischief,arson,criminal_trespass,crcl_false_fake_news_rumours,criminal_intimidation,insult_modesty_women,other_ipc_crimes
1942,2019,Karnataka,Ramanagara,Ramanagara,49.0,0.0,25.0,334.0,0.0,0.0,0.0,1.0,10.0,48.0,0.0,3.0,30.0,354.0,38.0,0.0,0.0,3.0,25.0,0.0,0.0,0.0,16.0,0.0,16.0,87.0,8.0,11.0,1.0,0.0,12.0,1.0,11.0,64.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,5.0,2.0,2.0,0.0,1.0,,5.0,4.0,0.0,0.0,28.0,0.0,0.0,7.0,172.0,198.0,28.0,78.0,0.0,73.0,0.0,20.0,0.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.0,8.0,3.0,4.0,0.0,0.0,94.0,662.0,510.0,2.0,0.0,0.0,6.0,0.0,8.0,10.0,50.0,0.0,64.0,0.0,18.0
1943,2019,Karnataka,Shivamogga,Shimoga,35.0,1.0,20.0,309.0,0.0,0.0,0.0,18.0,28.0,93.0,0.0,2.0,28.0,601.0,39.0,5.0,0.0,1.0,26.0,0.0,0.0,6.0,10.0,0.0,11.0,200.0,2.0,0.0,0.0,18.0,104.0,2.0,5.0,84.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,1.0,,1.0,11.0,0.0,0.0,136.0,2.0,0.0,12.0,170.0,224.0,39.0,178.0,5.0,66.0,2.0,8.0,0.0,26.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,151.0,3.0,15.0,3.0,0.0,0.0,84.0,568.0,562.0,0.0,0.0,0.0,3.0,0.0,18.0,20.0,69.0,0.0,162.0,4.0,10.0
1944,2019,Karnataka,Tumakuru,Tumakuru,56.0,4.0,56.0,657.0,0.0,1.0,0.0,12.0,16.0,40.0,0.0,2.0,37.0,606.0,40.0,0.0,0.0,5.0,29.0,0.0,0.0,6.0,85.0,0.0,5.0,59.0,0.0,0.0,0.0,42.0,8.0,0.0,0.0,90.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,5.0,32.0,0.0,5.0,4.0,3.0,0.0,6.0,196.0,314.0,41.0,140.0,1.0,61.0,0.0,10.0,0.0,14.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,5.0,3.0,0.0,0.0,166.0,11.0,9.0,3.0,0.0,0.0,240.0,371.0,1013.0,5.0,0.0,0.0,0.0,0.0,13.0,9.0,56.0,0.0,58.0,0.0,30.0
1945,2019,Karnataka,Udupi,Udupi,16.0,0.0,11.0,242.0,0.0,0.0,0.0,6.0,3.0,21.0,0.0,3.0,124.0,63.0,26.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,72.0,4.0,0.0,1.0,3.0,11.0,0.0,4.0,19.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,,0.0,45.0,0.0,0.0,6.0,1.0,0.0,7.0,29.0,134.0,13.0,63.0,4.0,20.0,1.0,3.0,0.0,2.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,121.0,10.0,6.0,0.0,0.0,2.0,66.0,248.0,647.0,0.0,0.0,0.0,11.0,0.0,8.0,4.0,24.0,0.0,53.0,2.0,34.0
1946,2019,Karnataka,Uttara Kannada,Uttara Kannada,21.0,5.0,21.0,197.0,0.0,0.0,0.0,14.0,8.0,29.0,0.0,1.0,72.0,201.0,50.0,13.0,0.0,2.0,15.0,0.0,0.0,0.0,0.0,0.0,6.0,73.0,0.0,4.0,0.0,29.0,36.0,1.0,3.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,39.0,0.0,1.0,0.0,1.0,0.0,9.0,36.0,93.0,11.0,63.0,0.0,13.0,0.0,6.0,0.0,2.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,44.0,22.0,3.0,0.0,0.0,0.0,84.0,403.0,430.0,1.0,0.0,0.0,6.0,0.0,3.0,6.0,30.0,0.0,41.0,9.0,51.0
1947,2019,Karnataka,Yadgir,Yadgiri,14.0,4.0,4.0,148.0,0.0,1.0,0.0,6.0,6.0,42.0,1.0,0.0,30.0,96.0,15.0,0.0,0.0,4.0,29.0,0.0,0.0,0.0,2.0,0.0,7.0,147.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,9.0,5.0,0.0,0.0,0.0,9.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,,1.0,10.0,1.0,0.0,49.0,0.0,0.0,2.0,25.0,121.0,6.0,36.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,1.0,4.0,2.0,0.0,0.0,42.0,23.0,215.0,4.0,0.0,0.0,6.0,0.0,5.0,4.0,23.0,3.0,12.0,1.0,11.0
1948,2019,Karnataka,Belagavi,Belagavi City,18.0,0.0,27.0,116.0,0.0,0.0,0.0,11.0,12.0,65.0,1.0,1.0,13.0,107.0,15.0,1.0,0.0,3.0,26.0,0.0,0.0,1.0,9.0,0.0,2.0,25.0,0.0,0.0,0.0,3.0,5.0,0.0,3.0,18.0,8.0,0.0,0.0,0.0,1.0,7.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,21.0,0.0,0.0,33.0,3.0,0.0,8.0,155.0,56.0,57.0,100.0,8.0,19.0,1.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,102.0,4.0,1.0,0.0,0.0,0.0,27.0,45.0,358.0,1.0,0.0,3.0,0.0,1.0,16.0,6.0,6.0,0.0,18.0,0.0,8.0
1949,2019,Karnataka,Kalaburagi,Kalaburgi City,31.0,1.0,14.0,103.0,0.0,0.0,0.0,0.0,4.0,64.0,1.0,0.0,71.0,85.0,15.0,0.0,0.0,5.0,19.0,0.0,0.0,0.0,40.0,0.0,8.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,15.0,3.0,0.0,1.0,2.0,5.0,0.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,74.0,1.0,0.0,0.0,181.0,65.0,27.0,73.0,0.0,59.0,2.0,7.0,0.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,38.0,6.0,2.0,2.0,0.0,0.0,42.0,60.0,303.0,3.0,0.0,0.0,4.0,0.0,2.0,2.0,13.0,0.0,22.0,3.0,28.0
1950,2019,Kerala,Alappuzha,Alapuzha,22.0,7.0,5.0,321.0,0.0,1.0,0.0,4.0,7.0,70.0,167.0,4.0,699.0,717.0,60.0,4.0,9.0,45.0,107.0,0.0,0.0,1.0,2.0,0.0,44.0,252.0,1.0,1.0,0.0,27.0,4.0,5.0,7.0,0.0,19.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,111.0,10.0,4.0,0.0,0.0,20.0,0.0,0.0,0.0,18.0,0.0,0.0,2.0,,0.0,11.0,91.0,0.0,82.0,1.0,0.0,89.0,45.0,101.0,19.0,66.0,1.0,56.0,1.0,3.0,0.0,1.0,0.0,19.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,288.0,23.0,0.0,4.0,0.0,0.0,8588.0,499.0,2706.0,167.0,0.0,107.0,0.0,0.0,0.0,22.0,172.0,0.0,234.0,34.0,129.0
1951,2019,Kerala,Ernakulam,Ernakulam Rural,30.0,10.0,1.0,251.0,0.0,1.0,1.0,3.0,0.0,48.0,77.0,4.0,731.0,587.0,44.0,30.0,4.0,47.0,111.0,1.0,0.0,0.0,0.0,0.0,37.0,245.0,5.0,4.0,0.0,40.0,10.0,6.0,10.0,4.0,19.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,37.0,0.0,0.0,0.0,110.0,3.0,15.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0,,2.0,93.0,224.0,4.0,0.0,3.0,0.0,18.0,87.0,143.0,22.0,127.0,7.0,27.0,1.0,3.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,364.0,55.0,0.0,2.0,1.0,0.0,5897.0,762.0,2888.0,222.0,0.0,92.0,1.0,0.0,2.0,8.0,479.0,0.0,115.0,41.0,20.0
1952,2019,Kerala,Idukki,Idukki,17.0,6.0,11.0,46.0,0.0,0.0,0.0,15.0,4.0,44.0,91.0,0.0,625.0,653.0,34.0,13.0,1.0,31.0,79.0,0.0,0.0,6.0,34.0,0.0,7.0,168.0,5.0,4.0,0.0,24.0,12.0,6.0,9.0,2.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,82.0,4.0,3.0,0.0,0.0,42.0,16.0,3.0,0.0,25.0,0.0,0.0,0.0,,0.0,21.0,3.0,2.0,80.0,5.0,1.0,10.0,14.0,113.0,24.0,52.0,3.0,20.0,1.0,1.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,7.0,294.0,10.0,0.0,2.0,0.0,0.0,2202.0,219.0,698.0,49.0,0.0,23.0,1.0,2.0,1.0,14.0,72.0,0.0,118.0,13.0,208.0
1953,2019,Kerala,Kannur,Kannur,7.0,9.0,1.0,212.0,0.0,1.0,0.0,2.0,6.0,30.0,168.0,0.0,399.0,465.0,22.0,1.0,0.0,14.0,46.0,1.0,0.0,0.0,1.0,0.0,0.0,163.0,3.0,1.0,0.0,28.0,16.0,6.0,13.0,4.0,5.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,32.0,0.0,0.0,0.0,98.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,30.0,,0.0,187.0,5.0,1.0,0.0,3.0,0.0,26.0,46.0,93.0,38.0,119.0,2.0,33.0,0.0,11.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,251.0,16.0,12.0,0.0,0.0,0.0,476.0,662.0,1278.0,182.0,0.0,17.0,0.0,0.0,3.0,34.0,175.0,1.0,60.0,23.0,355.0
1954,2019,Kerala,Kasaragod,Kasargod,9.0,1.0,2.0,107.0,0.0,0.0,0.0,1.0,0.0,17.0,60.0,1.0,240.0,364.0,31.0,2.0,0.0,9.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,105.0,0.0,0.0,0.0,47.0,3.0,5.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,87.0,0.0,23.0,1.0,0.0,44.0,2.0,0.0,0.0,120.0,0.0,0.0,13.0,,0.0,0.0,0.0,20.0,178.0,6.0,0.0,26.0,57.0,93.0,39.0,64.0,8.0,29.0,0.0,5.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,106.0,7.0,4.0,1.0,0.0,0.0,172.0,399.0,418.0,8.0,0.0,0.0,2.0,0.0,0.0,30.0,93.0,0.0,41.0,5.0,84.0
1955,2019,Kerala,Kollam,Kollam Rural,17.0,3.0,3.0,148.0,0.0,0.0,0.0,3.0,3.0,53.0,186.0,4.0,210.0,445.0,40.0,0.0,0.0,10.0,111.0,0.0,0.0,39.0,0.0,0.0,0.0,219.0,0.0,0.0,0.0,0.0,37.0,13.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,4.0,,0.0,0.0,0.0,0.0,107.0,0.0,0.0,124.0,28.0,60.0,17.0,81.0,0.0,39.0,0.0,0.0,0.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,137.0,6.0,0.0,1.0,0.0,0.0,4046.0,356.0,936.0,323.0,0.0,0.0,0.0,0.0,0.0,16.0,77.0,0.0,0.0,21.0,338.0
1956,2019,Kerala,Kottayam,Kottayam,21.0,3.0,25.0,180.0,0.0,3.0,0.0,5.0,0.0,44.0,142.0,0.0,389.0,370.0,25.0,29.0,56.0,30.0,41.0,2.0,0.0,1.0,151.0,4.0,2.0,156.0,0.0,0.0,0.0,59.0,8.0,4.0,20.0,8.0,11.0,0.0,0.0,0.0,3.0,1.0,0.0,6.0,2.0,0.0,0.0,0.0,104.0,4.0,6.0,0.0,1.0,94.0,0.0,0.0,0.0,13.0,0.0,0.0,7.0,,0.0,23.0,0.0,4.0,31.0,4.0,2.0,72.0,67.0,90.0,27.0,61.0,0.0,27.0,0.0,5.0,0.0,3.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,28.0,302.0,14.0,4.0,1.0,0.0,0.0,2826.0,402.0,1961.0,727.0,0.0,53.0,0.0,5.0,0.0,16.0,68.0,0.0,36.0,41.0,342.0
1957,2019,Kerala,Kozhikode,Kozhikode Rural,14.0,3.0,0.0,180.0,0.0,0.0,0.0,1.0,2.0,23.0,164.0,2.0,332.0,373.0,46.0,1.0,0.0,17.0,40.0,0.0,0.0,16.0,2.0,0.0,2.0,164.0,0.0,1.0,0.0,54.0,5.0,4.0,25.0,2.0,19.0,0.0,0.0,0.0,2.0,7.0,0.0,3.0,5.0,0.0,0.0,0.0,79.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,9.0,,0.0,0.0,19.0,0.0,56.0,2.0,0.0,21.0,62.0,61.0,33.0,90.0,1.0,24.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,123.0,24.0,0.0,0.0,0.0,0.0,2542.0,243.0,1339.0,188.0,0.0,22.0,0.0,0.0,0.0,33.0,114.0,0.0,50.0,11.0,149.0
1958,2019,Kerala,Malappuram,Malappuram,12.0,2.0,1.0,310.0,0.0,0.0,0.0,3.0,7.0,45.0,131.0,0.0,500.0,480.0,67.0,3.0,1.0,56.0,92.0,1.0,0.0,4.0,10.0,0.0,10.0,202.0,3.0,4.0,0.0,105.0,13.0,16.0,27.0,4.0,25.0,0.0,1.0,1.0,0.0,1.0,0.0,7.0,1.0,0.0,0.0,0.0,206.0,0.0,4.0,1.0,0.0,167.0,0.0,5.0,0.0,56.0,0.0,0.0,33.0,,7.0,125.0,26.0,15.0,8.0,8.0,0.0,43.0,103.0,95.0,36.0,172.0,6.0,28.0,6.0,9.0,0.0,2.0,0.0,11.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1.0,290.0,34.0,1.0,12.0,0.0,0.0,458.0,229.0,1812.0,46.0,0.0,41.0,0.0,0.0,2.0,47.0,74.0,1.0,40.0,31.0,181.0
1959,2019,Kerala,Palakkad,Palakkad,19.0,10.0,10.0,280.0,0.0,0.0,0.0,11.0,4.0,36.0,37.0,9.0,439.0,649.0,45.0,0.0,0.0,32.0,74.0,0.0,0.0,0.0,1.0,0.0,0.0,106.0,0.0,0.0,0.0,76.0,15.0,12.0,32.0,0.0,20.0,0.0,0.0,0.0,1.0,4.0,0.0,3.0,10.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,7.0,,0.0,30.0,458.0,0.0,0.0,3.0,0.0,56.0,92.0,139.0,35.0,173.0,0.0,63.0,8.0,12.0,0.0,4.0,0.0,15.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,0.0,10.0,245.0,24.0,0.0,6.0,0.0,0.0,3420.0,539.0,1434.0,95.0,0.0,0.0,0.0,0.0,1.0,39.0,47.0,0.0,109.0,14.0,132.0
1960,2019,Kerala,Pathanamthitta,Pathanamthitta,14.0,7.0,10.0,103.0,0.0,0.0,0.0,2.0,1.0,39.0,80.0,3.0,184.0,442.0,28.0,0.0,0.0,38.0,58.0,1.0,1.0,0.0,0.0,0.0,20.0,111.0,0.0,0.0,0.0,22.0,9.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,91.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,,0.0,0.0,118.0,0.0,0.0,1.0,0.0,86.0,25.0,76.0,23.0,72.0,3.0,17.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,190.0,7.0,0.0,3.0,0.0,0.0,2068.0,207.0,1174.0,295.0,0.0,0.0,0.0,0.0,0.0,13.0,68.0,0.0,30.0,21.0,148.0
1961,2019,Kerala,Thiruvananthapuram,Railways,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,17.0,8.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,196.0,0.0,0.0,0.0,25.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,5.0,1.0
1962,2019,Kerala,Thrissur,Thrissur Rural,13.0,6.0,5.0,152.0,0.0,0.0,0.0,0.0,4.0,32.0,18.0,5.0,293.0,402.0,32.0,0.0,1.0,59.0,56.0,0.0,0.0,3.0,5.0,0.0,1.0,99.0,1.0,3.0,1.0,65.0,4.0,6.0,13.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,74.0,3.0,16.0,0.0,0.0,171.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,25.0,2.0,0.0,44.0,47.0,93.0,12.0,53.0,3.0,14.0,1.0,5.0,0.0,1.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,386.0,7.0,0.0,2.0,0.0,0.0,693.0,374.0,1639.0,70.0,0.0,148.0,0.0,0.0,1.0,16.0,66.0,0.0,14.0,25.0,234.0
1963,2019,Kerala,Thiruvananthapuram,Trivandrum Rural,32.0,3.0,66.0,160.0,0.0,0.0,0.0,0.0,9.0,70.0,288.0,9.0,610.0,536.0,28.0,1.0,0.0,39.0,133.0,0.0,0.0,4.0,0.0,0.0,0.0,314.0,3.0,3.0,0.0,18.0,5.0,4.0,6.0,2.0,13.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,206.0,9.0,3.0,0.0,0.0,113.0,3.0,0.0,0.0,7.0,0.0,0.0,4.0,,1.0,31.0,0.0,4.0,42.0,6.0,0.0,238.0,86.0,116.0,32.0,186.0,6.0,66.0,0.0,13.0,0.0,4.0,0.0,5.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,3.0,249.0,18.0,0.0,1.0,0.0,0.0,8414.0,84.0,2647.0,50.0,0.0,0.0,0.0,0.0,0.0,41.0,25.0,0.0,7.0,10.0,879.0
1964,2019,Kerala,Wayanad,Wayanadu,9.0,6.0,1.0,63.0,0.0,0.0,0.0,0.0,1.0,14.0,29.0,0.0,167.0,261.0,3.0,0.0,0.0,3.0,30.0,2.0,0.0,0.0,1.0,0.0,0.0,130.0,3.0,0.0,0.0,31.0,1.0,0.0,1.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,87.0,2.0,10.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,54.0,57.0,7.0,0.0,0.0,0.0,0.0,21.0,37.0,19.0,38.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,5.0,0.0,1.0,0.0,0.0,452.0,182.0,406.0,4.0,0.0,2.0,0.0,0.0,3.0,6.0,205.0,0.0,0.0,11.0,14.0
1965,2019,Kerala,Thiruvananthapuram,Crime Branch,7.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,70.0,319.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,6.0
1966,2019,Madhya Pradesh,Agar-Malwa,Agar,11.0,1.0,95.0,10.0,0.0,0.0,0.0,0.0,6.0,14.0,0.0,0.0,599.0,64.0,7.0,6.0,0.0,23.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1.0,0.0,10.0,1.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,4.0,8.0,2.0,0.0,1.0,67.0,51.0,0.0,41.0,0.0,10.0,0.0,2.0,0.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,13.0,0.0,0.0,22.0,176.0,19.0,1.0,0.0,0.0,4.0,0.0,0.0,13.0,2.0,8.0,35.0,2.0,16.0
1967,2019,Madhya Pradesh,Alirajpur,Alirajpur,49.0,0.0,123.0,0.0,0.0,0.0,0.0,7.0,14.0,20.0,0.0,0.0,759.0,71.0,10.0,12.0,1.0,38.0,9.0,0.0,0.0,0.0,0.0,0.0,70.0,32.0,0.0,0.0,0.0,8.0,0.0,1.0,2.0,0.0,28.0,0.0,0.0,0.0,60.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,140.0,53.0,0.0,44.0,0.0,17.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,7.0,0.0,0.0,18.0,148.0,172.0,0.0,1.0,0.0,1.0,0.0,23.0,14.0,20.0,0.0,0.0,0.0,2.0
1968,2019,Madhya Pradesh,Anuppur,Anuppur,34.0,0.0,11.0,92.0,0.0,0.0,0.0,8.0,5.0,10.0,1.0,0.0,879.0,35.0,16.0,0.0,0.0,30.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,15.0,0.0,0.0,0.0,17.0,4.0,2.0,8.0,120.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,6.0,1.0,0.0,1.0,47.0,85.0,22.0,88.0,0.0,13.0,0.0,0.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,10.0,8.0,0.0,6.0,0.0,0.0,0.0,235.0,20.0,3.0,0.0,0.0,3.0,0.0,0.0,9.0,20.0,0.0,49.0,1.0,50.0
